rel,way,tags,region
47798,876385645,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,876385644,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,42825428,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,202476420,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,202487363,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,86298925,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,250367975,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,202487355,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,202487361,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,27963051,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,35145945,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,27964774,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,876384634,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,880719453,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,880719452,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,880719451,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,876391354,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,880719454,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,27965864,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
47798,27965205,"{'admin_level': '8', 'authoritative': 'yes', 'boundary': 'administrative', 'name': 'Baarle-Nassau', 'name:fr': 'Baerle-Nassau', 'name:mk': 'Барле-Насау', 'name:nl': 'Baarle-Nassau', 'name:ru': 'Барле-Нассау', 'population': '6859', 'population:date': '2020-01-01', 'ref:gemeentecode': '744', 'source:population': 'CBS', 'type': 'boundary', 'wikidata': 'Q9811', 'wikipedia': 'nl:Baarle-Nassau'}",Baarle-Nassau
