rel,way,tags,region
58843,29051853,"{'admin_level': '9', 'alt_name:la': 'Contiacum', 'boundary': 'administrative', 'name': 'Kontich', 'name:la': 'Condacum', 'name:nl': 'Kontich', 'ref:INS': '11024A', 'type': 'boundary'}",Kontich
58843,29025704,"{'admin_level': '9', 'alt_name:la': 'Contiacum', 'boundary': 'administrative', 'name': 'Kontich', 'name:la': 'Condacum', 'name:nl': 'Kontich', 'ref:INS': '11024A', 'type': 'boundary'}",Kontich
58843,735472180,"{'admin_level': '9', 'alt_name:la': 'Contiacum', 'boundary': 'administrative', 'name': 'Kontich', 'name:la': 'Condacum', 'name:nl': 'Kontich', 'ref:INS': '11024A', 'type': 'boundary'}",Kontich
58843,29033336,"{'admin_level': '9', 'alt_name:la': 'Contiacum', 'boundary': 'administrative', 'name': 'Kontich', 'name:la': 'Condacum', 'name:nl': 'Kontich', 'ref:INS': '11024A', 'type': 'boundary'}",Kontich
58843,947742003,"{'admin_level': '9', 'alt_name:la': 'Contiacum', 'boundary': 'administrative', 'name': 'Kontich', 'name:la': 'Condacum', 'name:nl': 'Kontich', 'ref:INS': '11024A', 'type': 'boundary'}",Kontich
58843,947742001,"{'admin_level': '9', 'alt_name:la': 'Contiacum', 'boundary': 'administrative', 'name': 'Kontich', 'name:la': 'Condacum', 'name:nl': 'Kontich', 'ref:INS': '11024A', 'type': 'boundary'}",Kontich
58843,29033313,"{'admin_level': '9', 'alt_name:la': 'Contiacum', 'boundary': 'administrative', 'name': 'Kontich', 'name:la': 'Condacum', 'name:nl': 'Kontich', 'ref:INS': '11024A', 'type': 'boundary'}",Kontich
58843,29053123,"{'admin_level': '9', 'alt_name:la': 'Contiacum', 'boundary': 'administrative', 'name': 'Kontich', 'name:la': 'Condacum', 'name:nl': 'Kontich', 'ref:INS': '11024A', 'type': 'boundary'}",Kontich
58843,29051871,"{'admin_level': '9', 'alt_name:la': 'Contiacum', 'boundary': 'administrative', 'name': 'Kontich', 'name:la': 'Condacum', 'name:nl': 'Kontich', 'ref:INS': '11024A', 'type': 'boundary'}",Kontich
58847,29034076,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Waarloos', 'old_ref:INS': '11048', 'ref:INS': '11024B', 'type': 'boundary', 'wikidata': 'Q2085685', 'wikipedia': 'nl:Waarloos'}",Waarloos
58847,29051871,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Waarloos', 'old_ref:INS': '11048', 'ref:INS': '11024B', 'type': 'boundary', 'wikidata': 'Q2085685', 'wikipedia': 'nl:Waarloos'}",Waarloos
58847,29051682,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Waarloos', 'old_ref:INS': '11048', 'ref:INS': '11024B', 'type': 'boundary', 'wikidata': 'Q2085685', 'wikipedia': 'nl:Waarloos'}",Waarloos
58847,29054627,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Waarloos', 'old_ref:INS': '11048', 'ref:INS': '11024B', 'type': 'boundary', 'wikidata': 'Q2085685', 'wikipedia': 'nl:Waarloos'}",Waarloos
58863,29054108,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Terhagen', 'old_ref:INS': '11045', 'ref:INS': '11037B', 'type': 'boundary', 'wikidata': 'Q2120864', 'wikipedia': 'nl:Terhagen (Rumst)'}",Terhagen
58863,29054359,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Terhagen', 'old_ref:INS': '11045', 'ref:INS': '11037B', 'type': 'boundary', 'wikidata': 'Q2120864', 'wikipedia': 'nl:Terhagen (Rumst)'}",Terhagen
58863,29054499,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Terhagen', 'old_ref:INS': '11045', 'ref:INS': '11037B', 'type': 'boundary', 'wikidata': 'Q2120864', 'wikipedia': 'nl:Terhagen (Rumst)'}",Terhagen
58863,293445846,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Terhagen', 'old_ref:INS': '11045', 'ref:INS': '11037B', 'type': 'boundary', 'wikidata': 'Q2120864', 'wikipedia': 'nl:Terhagen (Rumst)'}",Terhagen
58864,27249797,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Rumst', 'name:la': 'Rumesta', 'name:nl': 'Rumst', 'ref:INS': '11037A', 'type': 'boundary'}",Rumst
58864,29054359,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Rumst', 'name:la': 'Rumesta', 'name:nl': 'Rumst', 'ref:INS': '11037A', 'type': 'boundary'}",Rumst
58864,29054606,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Rumst', 'name:la': 'Rumesta', 'name:nl': 'Rumst', 'ref:INS': '11037A', 'type': 'boundary'}",Rumst
58864,29054627,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Rumst', 'name:la': 'Rumesta', 'name:nl': 'Rumst', 'ref:INS': '11037A', 'type': 'boundary'}",Rumst
58864,29051531,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Rumst', 'name:la': 'Rumesta', 'name:nl': 'Rumst', 'ref:INS': '11037A', 'type': 'boundary'}",Rumst
58864,29051603,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Rumst', 'name:la': 'Rumesta', 'name:nl': 'Rumst', 'ref:INS': '11037A', 'type': 'boundary'}",Rumst
58864,50837738,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Rumst', 'name:la': 'Rumesta', 'name:nl': 'Rumst', 'ref:INS': '11037A', 'type': 'boundary'}",Rumst
58865,29005116,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
58865,29025598,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
58865,929778302,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
58865,929778304,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
58865,29051853,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
58865,29051682,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
58865,29054606,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
58865,29053836,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
58865,549432966,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
58865,331216424,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Reet', 'old_ref:INS': '11036', 'ref:INS': '11037C', 'type': 'boundary', 'wikidata': 'Q3423037', 'wikipedia': 'nl:Reet (Rumst)'}",Reet
59515,28490640,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,29108292,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,29109632,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,250550326,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,28490802,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,780977624,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,780985236,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,780985238,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,922721907,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,780985241,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,922721909,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,780977627,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,711991562,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,782736597,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,782736595,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59515,32114335,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Berchem', 'old_ref:INS': '11003', 'ref:INS': '11002T', 'type': 'boundary', 'website': 'http://www.berchem.be/', 'wikidata': 'Q818804', 'wikipedia': 'nl:Berchem (Antwerpen)'}",Berchem
59519,29109632,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,29029062,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,29029078,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,296204368,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,985594160,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,426307421,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,29026000,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,29010524,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,29011790,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,312210757,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,29138430,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59519,714488203,"{'admin_level': '9', 'alt_name:la': 'Wilrica', 'boundary': 'administrative', 'name': 'Wilrijk', 'name:la': 'Villariacum', 'old_ref:INS': '11051', 'ref:INS': '11002U', 'type': 'boundary', 'website': 'http://www.wilrijk.be/', 'wikidata': 'Q2687417', 'wikipedia': 'nl:Wilrijk'}",Wilrijk
59534,27249665,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Hoboken', 'name:la': 'Alto fageti', 'old_ref:INS': '11019', 'ref:INS': '11002V', 'type': 'boundary', 'website': 'http://www.hoboken.be/', 'wikidata': 'Q267663', 'wikipedia': 'nl:Hoboken (Antwerpen)'}",Hoboken
59534,29010644,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Hoboken', 'name:la': 'Alto fageti', 'old_ref:INS': '11019', 'ref:INS': '11002V', 'type': 'boundary', 'website': 'http://www.hoboken.be/', 'wikidata': 'Q267663', 'wikipedia': 'nl:Hoboken (Antwerpen)'}",Hoboken
59534,29011791,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Hoboken', 'name:la': 'Alto fageti', 'old_ref:INS': '11019', 'ref:INS': '11002V', 'type': 'boundary', 'website': 'http://www.hoboken.be/', 'wikidata': 'Q267663', 'wikipedia': 'nl:Hoboken (Antwerpen)'}",Hoboken
59534,29011790,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Hoboken', 'name:la': 'Alto fageti', 'old_ref:INS': '11019', 'ref:INS': '11002V', 'type': 'boundary', 'website': 'http://www.hoboken.be/', 'wikidata': 'Q267663', 'wikipedia': 'nl:Hoboken (Antwerpen)'}",Hoboken
59534,29137128,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Hoboken', 'name:la': 'Alto fageti', 'old_ref:INS': '11019', 'ref:INS': '11002V', 'type': 'boundary', 'website': 'http://www.hoboken.be/', 'wikidata': 'Q267663', 'wikipedia': 'nl:Hoboken (Antwerpen)'}",Hoboken
59576,27149184,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,28490640,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,29110514,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,29409541,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,29409537,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,29115951,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,29112576,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,27355184,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,29112132,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,926142933,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59576,926142931,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Deurne', 'name:la': 'Turninum', 'old_ref:INS': '11012', 'ref:INS': '11002R', 'type': 'boundary', 'website': 'http://www.deurne.be/', 'wikidata': 'Q1201672', 'wikipedia': 'nl:Deurne (Antwerpen)'}",Deurne
59577,29110514,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Borgerhout', 'old_ref:INS': '11006', 'ref:INS': '11002S', 'type': 'boundary', 'website': 'http://www.borgerhout.be/', 'wikidata': 'Q834850', 'wikipedia': 'nl:Borgerhout'}",Borgerhout
59577,32114096,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Borgerhout', 'old_ref:INS': '11006', 'ref:INS': '11002S', 'type': 'boundary', 'website': 'http://www.borgerhout.be/', 'wikidata': 'Q834850', 'wikipedia': 'nl:Borgerhout'}",Borgerhout
59577,250581900,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Borgerhout', 'old_ref:INS': '11006', 'ref:INS': '11002S', 'type': 'boundary', 'website': 'http://www.borgerhout.be/', 'wikidata': 'Q834850', 'wikipedia': 'nl:Borgerhout'}",Borgerhout
59577,32114335,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Borgerhout', 'old_ref:INS': '11006', 'ref:INS': '11002S', 'type': 'boundary', 'website': 'http://www.borgerhout.be/', 'wikidata': 'Q834850', 'wikipedia': 'nl:Borgerhout'}",Borgerhout
60709,312210757,"{'admin_level': '9', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'type': 'boundary'}",Antwerpen
60709,29138430,"{'admin_level': '9', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'type': 'boundary'}",Antwerpen
60709,714488203,"{'admin_level': '9', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'type': 'boundary'}",Antwerpen
